timestamp,location-long,location-lat
2016-02-09 06:58:00,4.76585,43.51596667
2016-02-09 06:58:00,4.76585,43.51596667
2016-02-09 11:45:00,4.76765,43.50718333
2016-02-09 11:45:00,4.76765,43.50718333
2016-02-09 11:45:00,4.76765,43.50718333
2016-02-09 23:00:00,4.68948333,43.69011667
2016-02-09 23:00:00,4.68948333,43.69011667
2016-02-09 23:00:00,4.68948333,43.69011667
2016-02-09 23:00:00,4.68948333,43.69011667
2016-02-10 06:57:00,4.70575,43.68116667
2016-02-10 06:57:00,4.70575,43.68116667
2016-02-10 06:57:00,4.70575,43.68116667
2016-02-10 06:57:00,4.70575,43.68116667
2016-02-11 06:57:00,4.70561667,43.65115
2016-02-11 06:57:00,4.70561667,43.65115
2016-02-11 06:57:00,4.70561667,43.65115
2016-02-11 11:45:00,4.6692,43.68198333
2016-02-11 11:45:00,4.6692,43.68198333
2016-02-11 11:45:00,4.6692,43.68198333
2016-02-12 06:57:00,4.65245,43.66628333
2016-02-12 06:57:00,4.65245,43.66628333
2016-02-12 06:57:00,4.65245,43.66628333
2016-02-13 06:56:00,4.63978333,43.66936667
2016-02-13 06:56:00,4.63978333,43.66936667
2016-02-13 11:44:00,4.65241667,43.67591667
2016-02-14 08:02:00,4.79310167,43.56428833
2016-02-14 18:20:00,4.74585,43.40178333
2016-02-14 18:20:00,4.74585,43.40178333
2016-02-15 06:58:00,4.76255,43.44251667
2016-02-15 06:58:00,4.76255,43.44251667
2016-02-16 06:57:00,4.78053333,43.50565
2016-02-16 11:45:00,4.77868333,43.50791667
2016-02-17 08:01:00,4.72341333,43.53370167
2016-02-18 05:37:00,4.74753333,43.39905
2016-02-18 06:59:00,4.7479,43.39923333
2016-02-18 06:59:00,4.7479,43.39923333
2016-02-18 23:06:00,4.74418333,43.39741667
2016-02-19 06:58:00,4.78023333,43.50651667
2016-02-19 23:07:00,4.74283333,43.40051667
2016-02-20 08:03:00,4.81169167,43.38987833
2016-02-21 05:39:00,4.74445,43.39841667
2016-02-21 05:39:00,4.74445,43.39841667
2016-02-21 06:58:00,4.75483333,43.3932
2016-02-21 06:58:00,4.75483333,43.3932
2016-02-21 06:58:00,4.75483333,43.3932
2016-02-21 11:45:00,4.77901667,43.50738333
2016-02-21 11:45:00,4.77901667,43.50738333
2016-02-21 11:45:00,4.77901667,43.50738333
2016-02-21 23:04:00,4.74385,43.39825
2016-02-21 23:04:00,4.74385,43.39825
2016-02-21 23:04:00,4.74385,43.39825
2016-02-22 08:04:00,4.81741833,43.73161833
2016-02-23 05:43:00,4.76876667,43.51441667
2016-02-23 05:43:00,4.76876667,43.51441667
2016-02-23 05:43:00,4.76876667,43.51441667
2016-02-23 05:43:00,4.76876667,43.51441667
2016-02-23 06:57:00,4.78303333,43.5135
2016-02-23 06:57:00,4.78303333,43.5135
2016-02-23 06:57:00,4.78303333,43.5135
2016-02-23 06:57:00,4.78303333,43.5135
2016-02-23 06:57:00,4.78303333,43.5135
2016-02-24 07:00:00,4.75515,43.3947
2016-02-24 07:00:00,4.75515,43.3947
2016-02-24 07:00:00,4.75515,43.3947
2016-02-24 07:00:00,4.75515,43.3947
2016-02-25 06:59:00,4.7538,43.39398333
2016-02-25 06:59:00,4.7538,43.39398333
2016-02-25 06:59:00,4.7538,43.39398333
